ingest_date,ingest_ts,marketplace,category,subcategory,rank,rank_prev_day,asin,product_title,brand,price_inr,mrp_inr,discount_pct,rating,review_count,is_mover_shaker,rank_delta,product_url,image_url,_raw_json
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,1,1,B0CFLRSTY6,Drools Adult Wet Dog Food 0.9kg (150g x 6) Pack of 6 | Real Chicken and Chicken Liver Chunks in Gravy | Healthy Skin and Coat,Drools,192.0,192.0,0,4.3,9482,0,0,https://www.amazon.in/Drools-Adult-Chicken-Chunks-Pouches/dp/B0CFLRSTY6/ref=zg_bs_g_4771395031_d_sccl_1/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71t+v5devPL._AC_UL300_SR300,200_.jpg","{""title"": ""Drools Adult Wet Dog Food 0.9kg (150g x 6) Pack of 6 | Real Chicken and Chicken Liver Chunks in Gravy | Healthy Skin and Coat"", ""url"": ""https://www.amazon.in/Drools-Adult-Chicken-Chunks-Pouches/dp/B0CFLRSTY6/ref=zg_bs_g_4771395031_d_sccl_1/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,2,2,B0849982T8,"Pedigree Adult Wet Dog Food, Chicken & Liver Chunks in Gravy, 70 g (Pack of 15), Complete & Balanced Meal for Adult Dogs",Pedigree,660.0,660.0,0,4.4,11602,0,0,https://www.amazon.in/Pedigree-Adult-Chicken-Liver-Chunks/dp/B0849982T8/ref=zg_bs_g_4771395031_d_sccl_2/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81sy2ka+J3L._AC_UL300_SR300,200_.jpg","{""title"": ""Pedigree Adult Wet Dog Food, Chicken & Liver Chunks in Gravy, 70 g (Pack of 15), Complete & Balanced Meal for Adult Dogs"", ""url"": ""https://www.amazon.in/Pedigree-Adult-Chicken-Liver-Chunks/dp/B0849982T8/ref=zg_bs_g_4771395031_d_sccl_2/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,3,3,B00LHS8I3A,"Pedigree Adult Dry Dog Food, Chicken & Vegetables, 3 kg, Contains 37 Essential Nutrients, 100% Complete & Balanced Food for A",Pedigree,653.0,653.0,0,4.4,25208,0,0,https://www.amazon.in/Pedigree-Adult-Food-Chicken-Vegetables/dp/B00LHS8I3A/ref=zg_bs_g_4771395031_d_sccl_3/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/712604bPj2L._AC_UL300_SR300,200_.jpg","{""title"": ""Pedigree Adult Dry Dog Food, Chicken & Vegetables, 3 kg, Contains 37 Essential Nutrients, 100% Complete & Balanced Food for A"", ""url"": ""https://www.amazon.in/Pedigree-Adult-Food-Chicken-Vegetables/dp/B00LHS8I3A/ref=zg_bs_g_4771395031_d_sccl_3/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,4,4,B075WWBTYQ,Meat Up Adult Dry Dog Food 6kg (3kg + 3kg) | Chicken Flavour | Glucosamine for Healthy Joints & Bones | Enriched with Vitamin,Meat,764.0,764.0,0,4.1,19275,0,0,https://www.amazon.in/Meat-Up-Adult-Food-Free/dp/B075WWBTYQ/ref=zg_bs_g_4771395031_d_sccl_4/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71kKlDp-ADL._AC_UL300_SR300,200_.jpg","{""title"": ""Meat Up Adult Dry Dog Food 6kg (3kg + 3kg) | Chicken Flavour | Glucosamine for Healthy Joints & Bones | Enriched with Vitamin"", ""url"": ""https://www.amazon.in/Meat-Up-Adult-Food-Free/dp/B075WWBTYQ/ref=zg_bs_g_4771395031_d_sccl_4/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,5,5,B0D5LXLB4N,Drools Adult Dry Dog Food 5kg | Chicken & Egg Flavour | Omega 3 & 6 for Growth | Better Digestibility | Supports Joint Health,Drools,873.0,873.0,0,4.3,15978,0,0,https://www.amazon.in/Drool-Adult-Chicken-Inside-Container/dp/B0D5LXLB4N/ref=zg_bs_g_4771395031_d_sccl_5/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81n6YT1OYbL._AC_UL300_SR300,200_.jpg","{""title"": ""Drools Adult Dry Dog Food 5kg | Chicken & Egg Flavour | Omega 3 & 6 for Growth | Better Digestibility | Supports Joint Health"", ""url"": ""https://www.amazon.in/Drool-Adult-Chicken-Inside-Container/dp/B0D5LXLB4N/ref=zg_bs_g_4771395031_d_sccl_5/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,6,6,B079TTTWRX,Purepet Adult Dry Dog Food 10kg | Meat & Rice Flavour | Promotes Health & Vitality | Immune Support | Healthy Digestion | Nut,Purepet,1143.0,1143.0,0,4.2,7348,0,0,https://www.amazon.in/Purepet-Meat-Rice-Adult-10kg/dp/B079TTTWRX/ref=zg_bs_g_4771395031_d_sccl_6/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61Qfvv9pM0L._AC_UL300_SR300,200_.jpg","{""title"": ""Purepet Adult Dry Dog Food 10kg | Meat & Rice Flavour | Promotes Health & Vitality | Immune Support | Healthy Digestion | Nut"", ""url"": ""https://www.amazon.in/Purepet-Meat-Rice-Adult-10kg/dp/B079TTTWRX/ref=zg_bs_g_4771395031_d_sccl_6/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,7,7,B019K89WTC,Drools Adult Dry Dog Food 10kg | Chicken Flavour | Optimum Protein & Energy Ratio | High-Grade Protein with Vitamins & Minera,Drools,1281.0,1281.0,0,4.2,8653,0,0,https://www.amazon.in/Drools-Optimum-Performance-Adult-Food/dp/B019K89WTC/ref=zg_bs_g_4771395031_d_sccl_7/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/716muWbBS5L._AC_UL300_SR300,200_.jpg","{""title"": ""Drools Adult Dry Dog Food 10kg | Chicken Flavour | Optimum Protein & Energy Ratio | High-Grade Protein with Vitamins & Minera"", ""url"": ""https://www.amazon.in/Drools-Optimum-Performance-Adult-Food/dp/B019K89WTC/ref=zg_bs_g_4771395031_d_sccl_7/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,8,8,B0CP61Q4G7,Drools Puppy Wet Dog Food 0.9kg (150g x 6 Packs) | Real Chicken & Chicken Liver Chunks in Gravy | Better Digestibility & Over,Drools,198.0,198.0,0,4.3,5965,0,0,https://www.amazon.in/Drools-Puppy-Chicken-Liver-Chunks/dp/B0CP61Q4G7/ref=zg_bs_g_4771395031_d_sccl_8/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71Fc3+zeBhL._AC_UL300_SR300,200_.jpg","{""title"": ""Drools Puppy Wet Dog Food 0.9kg (150g x 6 Packs) | Real Chicken & Chicken Liver Chunks in Gravy | Better Digestibility & Over"", ""url"": ""https://www.amazon.in/Drools-Puppy-Chicken-Liver-Chunks/dp/B0CP61Q4G7/ref=zg_bs_g_4771395031_d_sccl_8/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,9,9,B00LHS8UTW,"Pedigree Adult Dry Dog Food, Meat & Rice, 3 kg, Contains 37 Essential Nutrients, 100% Complete & Balanced Food for Adult Dogs",Pedigree,609.0,609.0,0,4.4,16777,0,0,https://www.amazon.in/Pedigree-Adult-Food-Meat-Rice/dp/B00LHS8UTW/ref=zg_bs_g_4771395031_d_sccl_9/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71zbf-M0zAL._AC_UL300_SR300,200_.jpg","{""title"": ""Pedigree Adult Dry Dog Food, Meat & Rice, 3 kg, Contains 37 Essential Nutrients, 100% Complete & Balanced Food for Adult Dogs"", ""url"": ""https://www.amazon.in/Pedigree-Adult-Food-Meat-Rice/dp/B00LHS8UTW/ref=zg_bs_g_4771395031_d_sccl_9/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,10,10,B00LHS8MX6,"Pedigree Puppy Dry Dog Food, Chicken & Milk, 3 kg, Contains 37 Essential Nutrients, 100% Complete & Balanced Food for Puppies",Pedigree,689.0,689.0,0,4.4,23006,0,0,https://www.amazon.in/Pedigree-Puppy-Food-Chicken-Milk/dp/B00LHS8MX6/ref=zg_bs_g_4771395031_d_sccl_11/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71sxUT6SUIL._AC_UL300_SR300,200_.jpg","{""title"": ""Pedigree Puppy Dry Dog Food, Chicken & Milk, 3 kg, Contains 37 Essential Nutrients, 100% Complete & Balanced Food for Puppies"", ""url"": ""https://www.amazon.in/Pedigree-Puppy-Food-Chicken-Milk/dp/B00LHS8MX6/ref=zg_bs_g_4771395031_d_sccl_11/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,11,11,B07VXQP56C,Meat Up Adult Dry Dog Food 6kg (3kg + 3kg) | 100% Vegetarian | Supports Healthy Skin & Beautiful Coat | Rich in Antioxidants,Meat,1013.0,1013.0,0,4.2,2140,0,0,https://www.amazon.in/Meat-Up-100-Adult-Food/dp/B07VXQP56C/ref=zg_bs_g_4771395031_d_sccl_12/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71tF-9nY0xL._AC_UL300_SR300,200_.jpg","{""title"": ""Meat Up Adult Dry Dog Food 6kg (3kg + 3kg) | 100% Vegetarian | Supports Healthy Skin & Beautiful Coat | Rich in Antioxidants"", ""url"": ""https://www.amazon.in/Meat-Up-100-Adult-Food/dp/B07VXQP56C/ref=zg_bs_g_4771395031_d_sccl_12/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,12,12,B00TIOQRPG,"Chappi Adult (1+ Years) Dry Dog Food, Chicken & Rice, 20 kg, Complete and Balanced Food for Adult Dogs",Chappi,2542.0,2542.0,0,4.3,4067,0,0,https://www.amazon.in/Chappi-Adult-Food-Chicken-Rice/dp/B00TIOQRPG/ref=zg_bs_g_4771395031_d_sccl_13/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61znVoIonUL._AC_UL300_SR300,200_.jpg","{""title"": ""Chappi Adult (1+ Years) Dry Dog Food, Chicken & Rice, 20 kg, Complete and Balanced Food for Adult Dogs"", ""url"": ""https://www.amazon.in/Chappi-Adult-Food-Chicken-Rice/dp/B00TIOQRPG/ref=zg_bs_g_4771395031_d_sccl_13/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,13,13,B0F8MNW7Z1,LICKICIOUS Optima Dry Dog Food Adult 10 KG | Chicken & Vegetable | Complete and Balanced Optimum Nutrition for Pedigree Dogs,Pedigree,1118.0,1118.0,0,3.8,516,0,0,https://www.amazon.in/LICKICIOUS-Vegetable-Complete-Nutrition-Digestion/dp/B0F8MNW7Z1/ref=zg_bs_g_4771395031_d_sccl_14/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71Edsq9v8sL._AC_UL300_SR300,200_.jpg","{""title"": ""LICKICIOUS Optima Dry Dog Food Adult 10 KG | Chicken & Vegetable | Complete and Balanced Optimum Nutrition for Pedigree Dogs"", ""url"": ""https://www.amazon.in/LICKICIOUS-Vegetable-Complete-Nutrition-Digestion/dp/B0F8MNW7Z1/ref=zg_bs_g_4771395031_d_sccl_14/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,14,14,B08499CRPF,"Pedigree Wet Food for Puppy, Chicken Chunks in Gravy Flavour (Pack of 15 x 70g)",Pedigree,588.0,588.0,0,4.4,7301,0,0,https://www.amazon.in/Pedigree-Puppy-Chicken-Chunks-Gravy/dp/B08499CRPF/ref=zg_bs_g_4771395031_d_sccl_15/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81YnLlLye6L._AC_UL300_SR300,200_.jpg","{""title"": ""Pedigree Wet Food for Puppy, Chicken Chunks in Gravy Flavour (Pack of 15 x 70g)"", ""url"": ""https://www.amazon.in/Pedigree-Puppy-Chicken-Chunks-Gravy/dp/B08499CRPF/ref=zg_bs_g_4771395031_d_sccl_15/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,15,15,B07HBFY5VJ,Drools Puppy Dry Dog Food 4.2kg (3kg + 1.2kg Free) | Chicken & Egg Flavour | Supports Active Behaviour | Digestive Health & I,Drools,732.0,732.0,0,4.1,13819,0,0,https://www.amazon.in/Drools-Chicken-Puppy-Food-Free/dp/B07HBFY5VJ/ref=zg_bs_g_4771395031_d_sccl_16/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/616v6VY8tlL._AC_UL300_SR300,200_.jpg","{""title"": ""Drools Puppy Dry Dog Food 4.2kg (3kg + 1.2kg Free) | Chicken & Egg Flavour | Supports Active Behaviour | Digestive Health & I"", ""url"": ""https://www.amazon.in/Drools-Chicken-Puppy-Food-Free/dp/B07HBFY5VJ/ref=zg_bs_g_4771395031_d_sccl_16/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,16,16,B005ZS7RHG,"Royal Canin Mini Adult Dog Food, Dry Food, Supports Weight Management & Digestive Health, Promotes overall development, 800 G",Royal Canin,792.0,792.0,0,4.4,8622,0,0,https://www.amazon.in/Supports-Weight-Management-Digestive-Health/dp/B005ZS7RHG/ref=zg_bs_g_4771395031_d_sccl_18/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61G+GTJDvdL._AC_UL300_SR300,200_.jpg","{""title"": ""Royal Canin Mini Adult Dog Food, Dry Food, Supports Weight Management & Digestive Health, Promotes overall development, 800 G"", ""url"": ""https://www.amazon.in/Supports-Weight-Management-Digestive-Health/dp/B005ZS7RHG/ref=zg_bs_g_4771395031_d_sccl_18/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,17,17,B0C6MKNMDJ,Purepet Puppy Dry Dog Food 1kg | Chicken & Vegetable Flavour | Promotes Health & Vitality | Immune Support | Healthy Digestio,Purepet,165.0,165.0,0,4.4,1260,0,0,https://www.amazon.in/Vegetable-Promotes-Vitality-Digestion-Nutrient/dp/B0C6MKNMDJ/ref=zg_bs_g_4771395031_d_sccl_19/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71bJQY-hwUL._AC_UL300_SR300,200_.jpg","{""title"": ""Purepet Puppy Dry Dog Food 1kg | Chicken & Vegetable Flavour | Promotes Health & Vitality | Immune Support | Healthy Digestio"", ""url"": ""https://www.amazon.in/Vegetable-Promotes-Vitality-Digestion-Nutrient/dp/B0C6MKNMDJ/ref=zg_bs_g_4771395031_d_sccl_19/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,18,18,B005ZS7OUG,"Royal Canin Mini Puppy Food, Dry Food, Supports Complex Natural Defence & digestive health, Supports Immune System, 800 Grams",Royal Canin,882.0,882.0,0,4.4,9339,0,0,https://www.amazon.in/Supports-Complex-Natural-Defence-digestive/dp/B005ZS7OUG/ref=zg_bs_g_4771395031_d_sccl_20/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61EENt55NSL._AC_UL300_SR300,200_.jpg","{""title"": ""Royal Canin Mini Puppy Food, Dry Food, Supports Complex Natural Defence & digestive health, Supports Immune System, 800 Grams"", ""url"": ""https://www.amazon.in/Supports-Complex-Natural-Defence-digestive/dp/B005ZS7OUG/ref=zg_bs_g_4771395031_d_sccl_20/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,19,19,B09JP53HKQ,"Meat Up Meat and Rice Adult Dry Dog Food, Total 6 kg",Meat,781.0,781.0,0,4.2,2895,0,0,https://www.amazon.in/Meat-Up-Rice-Adult-Food/dp/B09JP53HKQ/ref=zg_bs_g_4771395031_d_sccl_22/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71APA8WWBiL._AC_UL300_SR300,200_.jpg","{""title"": ""Meat Up Meat and Rice Adult Dry Dog Food, Total 6 kg"", ""url"": ""https://www.amazon.in/Meat-Up-Rice-Adult-Food/dp/B09JP53HKQ/ref=zg_bs_g_4771395031_d_sccl_22/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,20,20,B0CN38G41Z,Drools Dry Dog Food All Life Stages 3kg | 100% Vegetarian Flavour | Supports Digestive Health | Strong Bones & Teeth | Boosts,Drools,637.0,637.0,0,4.4,1049,0,0,https://www.amazon.in/Drools-Food-Lifestages-100-Vegetable/dp/B0CN38G41Z/ref=zg_bs_g_4771395031_d_sccl_23/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71tQN3ZhOdL._AC_UL300_SR300,200_.jpg","{""title"": ""Drools Dry Dog Food All Life Stages 3kg | 100% Vegetarian Flavour | Supports Digestive Health | Strong Bones & Teeth | Boosts"", ""url"": ""https://www.amazon.in/Drools-Food-Lifestages-100-Vegetable/dp/B0CN38G41Z/ref=zg_bs_g_4771395031_d_sccl_23/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,21,21,B075PHPK27,Purepet Adult Dry Dog Food 20kg | Chicken & Vegetable Flavour | Promotes Health & Vitality | Balanced Nutrition | Supports Di,Purepet,2213.0,2213.0,0,4.1,6883,0,0,https://www.amazon.in/Purepet-Adult-Food-Chicken-Vegetable/dp/B075PHPK27/ref=zg_bs_g_4771395031_d_sccl_24/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61AvtB-QFYL._AC_UL300_SR300,200_.jpg","{""title"": ""Purepet Adult Dry Dog Food 20kg | Chicken & Vegetable Flavour | Promotes Health & Vitality | Balanced Nutrition | Supports Di"", ""url"": ""https://www.amazon.in/Purepet-Adult-Food-Chicken-Vegetable/dp/B075PHPK27/ref=zg_bs_g_4771395031_d_sccl_24/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,22,22,B09K5VJ7S1,"Pedigree Adult & Puppy Dry Dog Food, 100% Vegetarian, 2.8 kg, Contains 37 Essential Nutrients, 100% Complete & Balanced Food",Pedigree,740.0,740.0,0,4.4,1587,0,0,https://www.amazon.in/Pedigree-Complete-Balanced-Puppy-Vegetarian/dp/B09K5VJ7S1/ref=zg_bs_g_4771395031_d_sccl_25/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71M1b3Oh15L._AC_UL300_SR300,200_.jpg","{""title"": ""Pedigree Adult & Puppy Dry Dog Food, 100% Vegetarian, 2.8 kg, Contains 37 Essential Nutrients, 100% Complete & Balanced Food"", ""url"": ""https://www.amazon.in/Pedigree-Complete-Balanced-Puppy-Vegetarian/dp/B09K5VJ7S1/ref=zg_bs_g_4771395031_d_sccl_25/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,23,23,B002G0MSZ2,"Royal Canin Maxi Puppy Food, Dry Food, Supports Immune System & digestive health, Provides Long growth, moderate energy, 4 Kg",Royal Canin,3555.0,3555.0,0,4.4,7306,0,0,https://www.amazon.in/Supports-Immune-digestive-Provides-moderate/dp/B002G0MSZ2/ref=zg_bs_g_4771395031_d_sccl_26/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/612MYUWBWtL._AC_UL300_SR300,200_.jpg","{""title"": ""Royal Canin Maxi Puppy Food, Dry Food, Supports Immune System & digestive health, Provides Long growth, moderate energy, 4 Kg"", ""url"": ""https://www.amazon.in/Supports-Immune-digestive-Provides-moderate/dp/B002G0MSZ2/ref=zg_bs_g_4771395031_d_sccl_26/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,24,24,B0F5446LN6,Meat Up Adult Wet Dog Food (8 x 70g) 560g + 560g (Free) 1120g| Real Chicken in Gravy | Healthy Digestion | Promotes Health &,Meat,294.0,294.0,0,4.3,302,0,0,https://www.amazon.in/Meat-Up-Chicken-Chunks-Pouches/dp/B0F5446LN6/ref=zg_bs_g_4771395031_d_sccl_27/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71D3y4SAyWL._AC_UL300_SR300,200_.jpg","{""title"": ""Meat Up Adult Wet Dog Food (8 x 70g) 560g + 560g (Free) 1120g| Real Chicken in Gravy | Healthy Digestion | Promotes Health &"", ""url"": ""https://www.amazon.in/Meat-Up-Chicken-Chunks-Pouches/dp/B0F5446LN6/ref=zg_bs_g_4771395031_d_sccl_27/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,25,25,B07BWXP7CV,"Pedigree Adult Dry Dog Food, Chicken, Egg & Rice, 3 kg, Contains 37 Essential Nutrients, 100% Complete & Balanced Food for Ad",Pedigree,711.0,711.0,0,4.4,7541,0,0,https://www.amazon.in/Pedigree-Adult-Protein-Variant-Chicken/dp/B07BWXP7CV/ref=zg_bs_g_4771395031_d_sccl_28/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71URClZOkQL._AC_UL300_SR300,200_.jpg","{""title"": ""Pedigree Adult Dry Dog Food, Chicken, Egg & Rice, 3 kg, Contains 37 Essential Nutrients, 100% Complete & Balanced Food for Ad"", ""url"": ""https://www.amazon.in/Pedigree-Adult-Protein-Variant-Chicken/dp/B07BWXP7CV/ref=zg_bs_g_4771395031_d_sccl_28/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,26,26,B00197NBMC,"Royal Canin Maxi Adult Dog Food, Dry Food, Supports Digestive Health & Optimal Health, Provides Bone & Joint Support, 4 Kg",Royal Canin,3177.0,3177.0,0,4.3,2506,0,0,https://www.amazon.in/Supports-Digestive-Optimal-Provides-Support/dp/B00197NBMC/ref=zg_bs_g_4771395031_d_sccl_29/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61vi8Q36mBL._AC_UL300_SR300,200_.jpg","{""title"": ""Royal Canin Maxi Adult Dog Food, Dry Food, Supports Digestive Health & Optimal Health, Provides Bone & Joint Support, 4 Kg"", ""url"": ""https://www.amazon.in/Supports-Digestive-Optimal-Provides-Support/dp/B00197NBMC/ref=zg_bs_g_4771395031_d_sccl_29/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Dog Food,,27,27,B0GGHC6SGN,"Pedigree Adult Dry Dog Food, New Chicken Biryani Flavour, 1 kg, Protein of 4 Chicken Pieces, Vitamin D3 of 6 Eggs, Calcium of",Pedigree,239.0,239.0,0,4.4,188,0,0,https://www.amazon.in/Pedigree-Chicken-Complete-Balanced-Nutrition/dp/B0GGHC6SGN/ref=zg_bs_g_4771395031_d_sccl_30/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61ybWFhWjHL._AC_UL300_SR300,200_.jpg","{""title"": ""Pedigree Adult Dry Dog Food, New Chicken Biryani Flavour, 1 kg, Protein of 4 Chicken Pieces, Vitamin D3 of 6 Eggs, Calcium of"", ""url"": ""https://www.amazon.in/Pedigree-Chicken-Complete-Balanced-Nutrition/dp/B0GGHC6SGN/ref=zg_bs_g_4771395031_d_sccl_30/522-4724523-7365803?psc=1"", ""category_key"": ""dog_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Cat Food,,1,1,B0BMGMP4N5,Purepet Adult Dry Cat Food 1kg | Mackerel Flavour | Hairball Protection | Heart Care with Taurine | Skin Health,Purepet,162.0,162.0,0,4.4,4805,0,0,https://www.amazon.in/Purepet-Mackerel-Adult-Dry-Food/dp/B0BMGMP4N5/ref=zg_bs_g_4771382031_d_sccl_2/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71VWZVE32iL._AC_UL300_SR300,200_.jpg","{""title"": ""Purepet Adult Dry Cat Food 1kg | Mackerel Flavour | Hairball Protection | Heart Care with Taurine | Skin Health"", ""url"": ""https://www.amazon.in/Purepet-Mackerel-Adult-Dry-Food/dp/B0BMGMP4N5/ref=zg_bs_g_4771382031_d_sccl_2/522-4724523-7365803?psc=1"", ""category_key"": ""cat_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Cat Food,,2,2,B0BX3TZTFP,Purepet Adult Dry Cat Food 1kg | Tuna & Salmon Flavour | Hairball Protection | Heart Care with Taurine | Skin Health,Purepet,169.0,169.0,0,4.4,5937,0,0,https://www.amazon.in/Purepet-Tuna-Salmon-Adult-Cat/dp/B0BX3TZTFP/ref=zg_bs_g_4771382031_d_sccl_5/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/619YgJCkmhL._AC_UL300_SR300,200_.jpg","{""title"": ""Purepet Adult Dry Cat Food 1kg | Tuna & Salmon Flavour | Hairball Protection | Heart Care with Taurine | Skin Health"", ""url"": ""https://www.amazon.in/Purepet-Tuna-Salmon-Adult-Cat/dp/B0BX3TZTFP/ref=zg_bs_g_4771382031_d_sccl_5/522-4724523-7365803?psc=1"", ""category_key"": ""cat_food""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Cat Food,,3,3,B09JGL4CN5,"Whiskas Wet Cat Food for Adult Cats (1+Years), Tuna in Jelly Flavour, 80g (Pack of 14)",Whiskas,574.0,574.0,0,4.3,3074,0,0,https://www.amazon.in/Whiskas-Adult-Years-Flavour-Pouches/dp/B09JGL4CN5/ref=zg_bs_g_4771382031_d_sccl_6/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/813o99W+iKL._AC_UL300_SR300,200_.jpg","{""title"": ""Whiskas Wet Cat Food for Adult Cats (1+Years), Tuna in Jelly Flavour, 80g (Pack of 14)"", ""url"": ""https://www.amazon.in/Whiskas-Adult-Years-Flavour-Pouches/dp/B09JGL4CN5/ref=zg_bs_g_4771382031_d_sccl_6/522-4724523-7365803?psc=1"", ""category_key"": ""cat_food""}"
