ingest_date,ingest_ts,source,source_market,marketplace,category,rank_position,is_mover_shaker,asin,product_title,brand,price,currency,rating,review_count,product_url,image_url,fetch_method,compliance_status
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Food,12,0,B01BMBQ1MQ,"IAMS Proactive Health Dry Cat Food, Healthy Cat Food Dry Recipe for Adults, with Chicken 22 lb. Bag",IAMS,0.0,USD,4.8,20020,https://www.amazon.com/Iams-Proactive-Health-Healthy-Chicken/dp/B01BMBQ1MQ/ref=zg_bs_g_2975265011_d_sccl_17/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71-D4uD1rJL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Food,13,0,B0000AH3RM,"Purina ONE Natural Dry Cat Food, Tender Selects Blend With Real Chicken - 7 lb. Bag",Purina,0.0,USD,4.8,19099,https://www.amazon.com/Purina-Tender-Selects-Blend-Chicken/dp/B0000AH3RM/ref=zg_bs_g_2975265011_d_sccl_18/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/714wvbzyFVL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Food,14,0,B0777NRJ2N,Purina Friskies Pate Wet Cat Food Variety Pack Seafood and Chicken Pate Favorites 40ct VP - (Pack of 40) 5.5 oz. Cans,Purina,0.0,USD,4.6,32962,https://www.amazon.com/Purina-Friskies-Seafood-Chicken-Variety/dp/B0777NRJ2N/ref=zg_bs_g_2975265011_d_sccl_19/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/913HlDEwiyL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Food,15,0,B002UT92EY,"Blue Buffalo Wilderness with Chicken Natural High-Protein Grain-Free Dry Food for Adult Cats, Real Chicken First, Antioxidant",Blue,0.0,USD,4.7,12061,https://www.amazon.com/Blue-Buffalo-Wilderness-Protein-Natural/dp/B002UT92EY/ref=zg_bs_g_2975265011_d_sccl_20/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81vVD70YtxL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Food,16,0,B073WLPYMP,"Delectables Lickable Treat Stew Wet Cat Treat Variety Pack, Food Topper, Hydrating, Grain-Free, No Fillers, No By-Products, N",Delectables,0.0,USD,4.8,8539,https://www.amazon.com/Delectables-Hydrating-Grain-Free-Products-Preservatives/dp/B073WLPYMP/ref=zg_bs_g_2975265011_d_sccl_21/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81J4T8Q0TyL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Food,17,0,B0D9MW74TG,"Meow Mix Gravy Bursts, Savory Chicken Flavor Mix, Gravy Filled Dry Cat Food, 3 lb. Bag",Meo,0.0,USD,4.7,5605,https://www.amazon.com/Meow-Mix-Gravy-Bursts-Chicken/dp/B0D9MW74TG/ref=zg_bs_g_2975265011_d_sccl_22/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81UHw9Uq7YL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Food,18,0,B000WFKTWM,"Purina ONE Natural, Low Fat, Weight Control, Indoor Dry Cat Food, +Plus Indoor Advantage - 16 lb. Bag",Purina,0.0,USD,4.8,26709,https://www.amazon.com/Purina-Indoor-Advantage-Adult-Food/dp/B000WFKTWM/ref=zg_bs_g_2975265011_d_sccl_23/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/717Nh1OfccL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Food,19,0,B001B02JF2,"Blue Buffalo Tastefuls Chicken & Brown Rice Recipe Dry Indoor Cat Food for Adult Cats, Real Chicken First, Deliciously Health",Blue,0.0,USD,4.7,12977,https://www.amazon.com/Blue-Buffalo-Indoor-Natural-Chicken/dp/B001B02JF2/ref=zg_bs_g_2975265011_d_sccl_25/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81Ez25UsRlL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Food,20,0,B0000AH3RP,"Purina ONE High Protein, Natural Dry Kitten Food, +Plus Healthy Kitten Formula - 7 lb. Bag",Purina,0.0,USD,4.8,24542,https://www.amazon.com/Purina-Healthy-Kitten-Formula-Food/dp/B0000AH3RP/ref=zg_bs_g_2975265011_d_sccl_26/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71LEQ6PcEgL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Food,21,0,B07DJ7T3RR,"IAMS Proactive Health Dry Cat Food, Urinary Tract Health, Adult Cat Food Dry Recipe with Chicken, 7 lb. Bag",IAMS,0.0,USD,4.8,15030,https://www.amazon.com/Iams-Proactive-Health-Urinary-Chicken/dp/B07DJ7T3RR/ref=zg_bs_g_2975265011_d_sccl_27/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71FZMBFjpPL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Food,22,0,B06W2GR7PL,"Nutrish Indoor Complete Chicken, Lentils & Salmon Recipe Dry Cat Food, 6 lb. Bag, Packaging May Vary (Rachael Ray)",Nutrish,0.0,USD,4.6,18752,https://www.amazon.com/Rachael-Ray-Nutrish-Complete-Chicken/dp/B06W2GR7PL/ref=zg_bs_g_2975265011_d_sccl_28/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71hAdn4ydBL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Food,23,0,B01BMBYKUQ,"IAMS Proactive Health Kitten Dry Cat Food, Healthy Kitten Food Dry Recipe with Real Chicken in Every Bite, 3.5 Lb. Bag",IAMS,0.0,USD,4.8,20373,https://www.amazon.com/Iams-Proactive-Health-Healthy-Chicken/dp/B01BMBYKUQ/ref=zg_bs_g_2975265011_d_sccl_29/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71sP0TRiYsL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Food,24,0,B00HW5LI9S,"Hill's Science Diet Adult Perfect Weight Dry Cat Food, Chicken, 7 lb. Bag",Hill's,0.0,USD,4.7,15187,https://www.amazon.com/Science-Diet-Perfect-Chicken-Management/dp/B00HW5LI9S/ref=zg_bs_g_2975265011_d_sccl_30/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81YvaRpc3+L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,1,0,B09BBM5CX8,"Best Pet Supplies Interactive Squeaky Dog Chew Toy, Ideal Dog Toys for Chewers, Small, Medium & Large Dogs, and Fetch Lovers",Best,6.79,USD,4.3,51030,https://www.amazon.com/Best-Pet-Supplies-Stuffing-Squeaker/dp/B09BBM5CX8/ref=zg_bs_g_2975413011_d_sccl_1/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61c1VfRJIvL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,2,0,B00CPDWT2M,"Benebone Wishbone Durable Dog Chew Toy for Aggressive Chewers, Real Bacon, Made in USA, Medium",Benebone,9.88,USD,4.5,108383,https://www.amazon.com/Benebone-Wishbone-Durable-Aggressive-Chewers/dp/B00CPDWT2M/ref=zg_bs_g_2975413011_d_sccl_2/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71fKSebqrZL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,3,0,B005DR5KGE,Multipet Lamb Chop Dog Plush Toy - Squeaky Toy for All Dogs - Extra Soft Plush - Stuffed Animal Dog Toy for Cuddling & Playin,Multipet,3.99,USD,4.5,81100,https://www.amazon.com/Multipet-INTERNATIONAL-843140-Lambchop-Squeak/dp/B005DR5KGE/ref=zg_bs_g_2975413011_d_sccl_3/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61wNllZr+5L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,4,0,B00OQYBWPI,Chuckit! Ultra Ball Dog Toy - Medium Bouncy Fetch Balls For Dogs 20-60 lbs - Made from Durable Rubber - Floating Water Pet To,Chuckit!,11.18,USD,4.8,4603,https://www.amazon.com/Chuckit-Ultra-Ball-Dog-Toy/dp/B00OQYBWPI/ref=zg_bs_g_2975413011_d_sccl_4/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/714ZBKyX-KL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,5,0,B0C15QKM3X,WOOF Pupsicle - Long-Lasting Interactive Dog Ball Toy to Keep Your Pup Busy and Distracted - Safe for Dogs - Low-Mess Design,WOOF,19.99,USD,4.2,8063,https://www.amazon.com/WOOF-Pupsicle-Long-Lasting-Distracted-Fillable/dp/B0C15QKM3X/ref=zg_bs_g_2975413011_d_sccl_5/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71wyN1k7SeL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,6,0,B0009YJ3QE,"Pupstages Cool Teething Stick – Puppy Chew Toy for 0–6 Month Puppies, Teething Relief, Freezable & Durable",Pupstages,4.99,USD,4.3,19976,https://www.amazon.com/Dog-Stages-Cool-Teething-Stick/dp/B0009YJ3QE/ref=zg_bs_g_2975413011_d_sccl_6/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71WaAKgCUDL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,7,0,B0002AR18C,KONG Puppy - Natural Teething Rubber Chew Toy for Dogs - Stuffable Dog Toy for Extended Playtime - Chew & Fetch Toy for Puppi,Kong,7.46,USD,4.6,52686,https://www.amazon.com/KONG-Puppy-Kong-Small-Assorted/dp/B0002AR18C/ref=zg_bs_g_2975413011_d_sccl_7/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61Cp9rqfzhL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,8,0,B0002AR0I8,KONG Classic Stuffable Dog Toy - Fetch & Chew Toy for Dogs - Treat-Filling Capabilities & Erratic Bounce for Extended Play Ti,Kong,13.96,USD,4.6,92496,https://www.amazon.com/KONG-Classic-Durable-Natural-Rubber/dp/B0002AR0I8/ref=zg_bs_g_2975413011_d_sccl_8/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61eVAqrR7uL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,9,0,B09DJ6CD2B,"Benebone Medium 4-Pack Dog Toys for Aggressive Chewers – Durable Dog Bones, Made in USA – Dog Toys for Medium Dogs Under 60 l",Benebone,33.2,USD,4.6,15361,https://www.amazon.com/Benebone-Holiday-Durable-Aggressive-Chewers/dp/B09DJ6CD2B/ref=zg_bs_g_2975413011_d_sccl_9/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81ODEubQFXL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,10,0,B0722XGRMB,"Snuggle Puppy Original Heartbeat Puppy Toy with Real-Feel Pulse & Heat Pack, Calming Sleep Aid for Puppy Anxiety, Crate Train",Snuggle,39.95,USD,4.5,66498,https://www.amazon.com/Snuggle-Original-Heartbeat-Real-Feel-Transition/dp/B0722XGRMB/ref=zg_bs_g_2975413011_d_sccl_10/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71lIf1eDgmL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,11,0,B07P5PTZWT,"Outward Hound Squeaker Ballz – Squeaky Tennis Balls for Dogs Under 50 lbs, Interactive Dog Toy for Fetch & Training, Medium (",Outward,6.35,USD,4.1,37899,https://www.amazon.com/Outward-Hound-Squeaker-Squeaky-Tennis/dp/B07P5PTZWT/ref=zg_bs_g_2975413011_d_sccl_11/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81ujSWtZrAL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,12,0,B00G5M75UK,"Best Pet Supplies Squeaky Dog Toys with Soft Durable Fabric for Small, Medium and Large Pets Interactive Toy for Indoor Play,",Best,5.99,USD,4.3,42427,https://www.amazon.com/Best-Pet-Supplies-Stuffless-Squeak/dp/B00G5M75UK/ref=zg_bs_g_2975413011_d_sccl_13/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71YGkfeQmDL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,13,0,B06XCXJ5D8,"Nylabone New Puppy Starter Kit, Chew Toys & Natural Chew Treat for Puppies, Puppy Enrichment Teething Toys, Blue, Long Lastin",Nylabone,9.97,USD,4.4,47255,https://www.amazon.com/Nylabone-Natural-Triple-Chicken-Flavor/dp/B06XCXJ5D8/ref=zg_bs_g_2975413011_d_sccl_14/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81jm2Lqja6L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,14,0,B00JZIDFKK,"Nylabone Original Bone Power Chew Toys for Dogs, Durable & Tough Dog Toys for Aggressive Chewers, Long Lasting Chicken, Bacon",Nylabone,9.69,USD,4.5,71789,https://www.amazon.com/Nylabone-Textured-Peanut-Butter-Chicken/dp/B00JZIDFKK/ref=zg_bs_g_2975413011_d_sccl_15/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81vxHqsNHXL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,15,0,B0D9YW8F5W,WOOF - Bite n' Brush Refills Treats for the Dog Toothbrush Toy - Scrub Plaque and Tartar from Your Dog's Teeth and Mouth - Do,WOOF,14.99,USD,4.5,1722,https://www.amazon.com/WOOF-Refills-Toothbrush-Plaque-Approximately/dp/B0D9YW8F5W/ref=zg_bs_g_2975413011_d_sccl_16/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71LyZVajoHL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,16,0,B0BHN7K52L,"Jeefome Dog Toys for Aggressive Chewers - Tough, Indestructible Dog Chew Toys for Large, Medium, Small Breed Dogs to Keep The",Jeefome,9.98,USD,4.0,10689,https://www.amazon.com/Jeefome-Large-Toys-Aggressive-Chewers/dp/B0BHN7K52L/ref=zg_bs_g_2975413011_d_sccl_17/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71+NkuMzASL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,17,0,B00280MUVM,Chuckit! Ultra Ball Dog Toy - Size Large - For Dogs 60-100 lbs - Made from Durable Rubber - Super Bouncy - Floats in Water -,Chuckit!,4.97,USD,4.7,31092,https://www.amazon.com/Chuckit-3-inch-Ultra-Large-Multicolor/dp/B00280MUVM/ref=zg_bs_g_2975413011_d_sccl_18/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71Zxz4R7C6L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,18,0,B07R4PXC7B,"Benebone Puppy 2-Pack Dental Chew/Wishbone Dog Chew Toys, Made in USA, Real Bacon Flavor",Benebone,14.2,USD,4.5,14073,https://www.amazon.com/Benebone-Puppy-Pack-Bacon-Flavor/dp/B07R4PXC7B/ref=zg_bs_g_2975413011_d_sccl_19/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/817Y4LCPCPL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,19,0,B0CGN1B9TP,"WinTour Tough Dog Toys for Aggressive Chewers, Indestructible Dog Chewers for Medium & Large Breeds, Squeaky Durable Chew Toy",WinTour,11.99,USD,4.2,8461,https://www.amazon.com/WinTour-Aggressive-Chewers-Indestructible-Durable/dp/B0CGN1B9TP/ref=zg_bs_g_2975413011_d_sccl_20/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61HgzRm2p+L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,20,0,B073SZNNRT,KONG Ring - Natural Rubber Ring Toy for Healthy Chewing Habits - Chew Toy Supports Dog Dental Health - Dog Toy Supports Insti,Kong,6.46,USD,4.5,14446,https://www.amazon.com/KONG-KM2-Ring-Small-Med/dp/B073SZNNRT/ref=zg_bs_g_2975413011_d_sccl_21/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61+206XoiaL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,21,0,B0DHG69418,"Frienhund Tough Dog Toys for Aggressive Chewers 3 Pack, Indestructible Dog Toys for Large Dogs, Dog Chew Toys, Aggressive Che",Frienhund,17.99,USD,4.3,6002,https://www.amazon.com/Frienhund-Tough-Aggressive-Chewers-Indestructible/dp/B0DHG69418/ref=zg_bs_g_2975413011_d_sccl_22/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71A4mhMFP8L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,22,0,B007R1BN6U,"Pupstages Dogwood Dog Chew Toy, Made in the USA – Real-Wood Blend, Natural Flavor & Texture, Moderate Chewers, Small, 5.4""",Pupstages,3.99,USD,4.5,30562,https://www.amazon.com/Petstages-217-Dogwood-Stick-Small/dp/B007R1BN6U/ref=zg_bs_g_2975413011_d_sccl_23/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81MaNdSfWhL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,23,0,B0052L9Q1Q,"Nylabone Ring Bone Puppy Chew Toy for Puppies, Soothing Teething Toys for Puppies, Puppy Enrichment Dog Chews, Long Lasting C",Nylabone,3.99,USD,4.2,40710,https://www.amazon.com/Nylabone-Puppies-Chicken-Flavored-Teething/dp/B0052L9Q1Q/ref=zg_bs_g_2975413011_d_sccl_24/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/711KqO7vy5L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,24,0,B008ESY894,Chuckit! Paraflight Flying Disc Dog Toy - Water Floating Flyer - Durable Nylon Construction with Soft Rubber Edges - For Medi,Chuckit!,12.94,USD,4.4,24519,https://www.amazon.com/Chuckit-Paraflight-Frisbee-Distance-Orange/dp/B008ESY894/ref=zg_bs_g_2975413011_d_sccl_25/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/91BoeYvmlSL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,25,0,B07RYB63DC,"SPOT Bam-Bones Plus T Bone – Bamboo Fiber & Nylon Dog Chew Toy for Moderate to Aggressive Chewers, Durable Long Lasting & Non",SPOT,7.2,USD,4.5,10607,https://www.amazon.com/SPOT-Bam-bones-PLUS-Bone-Non-Splintering/dp/B07RYB63DC/ref=zg_bs_g_2975413011_d_sccl_26/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/711eub-KpWL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,26,0,B000PKWKMQ,"Chuckit! Dog Ball Launcher 12M Sport with 12"" Handle Length for Medium 2.5"" Dog Balls For Dogs 20-60 lb, Plastic Pet Fetch Ba",Chuckit!,9.95,USD,4.5,13638,https://www.amazon.com/Chuckit-Launcher-Thrower-Assorted-Colors/dp/B000PKWKMQ/ref=zg_bs_g_2975413011_d_sccl_27/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71VeMle0XOL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,27,0,B0000AH9W4,"Outward Hound Hedgehogz Stuffed Dog Toy – Soft Plush Hedgehog, Grunts & Squeaks, Medium, 9"" x 5"" x 6.5""",Outward,6.77,USD,4.4,28822,https://www.amazon.com/Outward-Hound-Kyjen-Hedgehogz-Squeak/dp/B0000AH9W4/ref=zg_bs_g_2975413011_d_sccl_28/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/91IwpLIJ76L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,28,0,B099NVDSF4,"Hartz DuraPlay Ball Squeaky Latex Dog Toy, Neon Green, Neon Pink & Neon Orange, Large 3 Count Pack",Hartz,19.94,USD,4.6,13685,https://www.amazon.com/Hartz-DuraPlay-Squeaky-Latex-Large/dp/B099NVDSF4/ref=zg_bs_g_2975413011_d_sccl_29/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/512SbIz2CoL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Dog Toys,29,0,B0CRQXF25Q,"LEGEND SANDY Tough Dog Toys, Stuffed Chew Large Dog Toys to Keep Them Busy, Interactive Squeaky Tug of War Doggie Toy, Crinkl",LEGEND,16.99,USD,4.0,26949,https://www.amazon.com/LEGEND-SANDY-Aggressive-Interactive-Squeaky/dp/B0CRQXF25Q/ref=zg_bs_g_2975413011_d_sccl_30/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71YmZURHVmL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,1,0,B07F45GGPT,"MeoHui Cat Toys for Indoor Cats, Interactive Cat Toy 2PCS Retractable Wand Toy and 9PCS Cat Feather Toys Refills, Funny Kitte",Meo,9.78,USD,4.6,48966,https://www.amazon.com/Feather-Retractable-Assorted-Interactive-Exerciser/dp/B07F45GGPT/ref=zg_bs_g_2975303011_d_sccl_1/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/615Ccf+wziL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,2,0,B0DLRH694Y,"BABORUI Interactive Cat Toy Ball - Automatic Interactive Cat Toys for Indoor Cats with 3 Tails, 2 Speeds Rechargeable Cat Enr",BABORUI,9.98,USD,4.1,4507,https://www.amazon.com/BABORUI-Interactive-Cat-Toy-Ball/dp/B0DLRH694Y/ref=zg_bs_g_2975303011_d_sccl_2/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71WDlQPY9uL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,3,0,B0D6W8B4FM,"TBTeek Cat Toys, Rechargeable, 3 Light Modes & 5 Fun Patterns, Portable Interactive Kitten Pet Dog Cat Mouse Toy for Fun Chas",TBTeek,7.98,USD,4.6,4558,https://www.amazon.com/TBTeek-Adjustable-Patterns-Rechargeable-Interactive/dp/B0D6W8B4FM/ref=zg_bs_g_2975303011_d_sccl_3/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61PegWwFglL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,4,0,B09WHBG4DV,"Potaroma Cat Toys Pillows, 3 Pack, Soft and Durable Crinkle Sound with Catnip Inside, Interactive Indoor Kitten Kicker, Promo",Potaroma,9.98,USD,4.6,12755,https://www.amazon.com/Pillows-Durable-Interactive-Promotes-Exercise/dp/B09WHBG4DV/ref=zg_bs_g_2975303011_d_sccl_4/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71Ay6ojN2mL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,5,0,B00DT2WL26,"Catstages Tower of Tracks Cat Toy – 3-Level Track Tower with 6 Balls, Interactive Cat Toy for Indoor Enrichment",Catstages,14.99,USD,4.6,71340,https://www.amazon.com/Catstages-Tracks-Interactive-3-Tier-Spinning/dp/B00DT2WL26/ref=zg_bs_g_2975303011_d_sccl_5/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81cJvfOdmlL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,6,0,B07YKRPYJH,"Tempcore Pet Cat Tunnel Tube Toys 3 Way Collapsible, Tunnels for Indoor Cats, Interactive Tube with Teaser Wand, Peek Holes &",Tempcore,9.99,USD,4.6,18142,https://www.amazon.com/Tempcore-Tunnel-Collapsible-Tunnels-Cats%EF%BC%8CKitty/dp/B07YKRPYJH/ref=zg_bs_g_2975303011_d_sccl_6/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61FN+6TrJWL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
