snapshot_date,source,source_market,product_id,product_title,brand,species,category,rank_position,price,currency,rating,review_count,sold_count,video_count,creator_count,engagement_score,source_url,image_url,fetch_method,compliance_status,computed_ts,global_signal_score,signal_basis,rank_position_global
2026-07-09,amazon_us,US,B0009YJ3QE,"Pupstages Cool Teething Stick – Puppy Chew Toy for 0–6 Month Puppies, Teething Relief, Freezable & Durable",pupstages,dog,dog_toys,6,4.99,USD,4.3,19976,,,,,https://www.amazon.com/Dog-Stages-Cool-Teething-Stick/dp/B0009YJ3QE/ref=zg_bs_g_2975413011_d_sccl_6/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71WaAKgCUDL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,78.32,rank+rating (no price on amazon.com list page),63
2026-07-09,amazon_us,US,B006NONHNE,"The Green Pet Shop Cool Pet Pad - Large, Blue - Self-Cooling, Pressure Activated Mat for Dogs & Cats from 46-80 lbs - Non-Tox",,both,beds_accessories,6,54.99,USD,4.3,12477,,,,,https://www.amazon.com/Green-Pet-Shop-Cooling-Large/dp/B006NONHNE/ref=zg_bs_g_2975326011_d_sccl_7/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71A-1WtkxgL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,78.32,rank+rating (no price on amazon.com list page),64
2026-07-09,amazon_us,US,B0002AR18C,KONG Puppy - Natural Teething Rubber Chew Toy for Dogs - Stuffable Dog Toy for Extended Playtime - Chew & Fetch Toy for Puppi,kong,dog,dog_toys,7,7.46,USD,4.6,52686,,,,,https://www.amazon.com/KONG-Puppy-Kong-Small-Assorted/dp/B0002AR18C/ref=zg_bs_g_2975413011_d_sccl_7/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61Cp9rqfzhL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,78.14,rank+rating (no price on amazon.com list page),65
2026-07-09,amazon_us,US,B07P2N8HQH,"Maxpower Planet Original Pet Grooming Rake - Double-Sided Deshedding Dematting Tool, Undercoat Rake for Dogs & Cats, Extra-Wi",maxpower,both,grooming,7,21.28,USD,4.6,58147,,,,,https://www.amazon.com/Maxpower-Planet-Pet-Grooming-Brush/dp/B07P2N8HQH/ref=zg_bs_g_2975362011_d_sccl_7/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81W9cwmEfpL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,78.14,rank+rating (no price on amazon.com list page),66
2026-07-09,amazon_us,US,B071WCV19B,"Zesty Paws Allergy Immune Bites - Dog Allergy Chews, Dog Probiotics for Itchy Skin and Ears, Lamb, 90ct",zesty,dog,health_wellness,6,32.97,USD,4.2,100579,,,,,https://www.amazon.com/Zesty-Paws-Dog-Allergy-Relief/dp/B071WCV19B/ref=zg_bs_g_2975377011_d_sccl_7/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61mzUSiik+L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,77.83,rank+rating (no price on amazon.com list page),67
2026-07-09,amazon_us,US,B072MNCJ8K,"Hi Kiss Dog/Puppy Obedience Recall Training Agility Lead - 15ft 20ft 30ft 50ft 100ft Training Leash - Great for Play, Camping",hi,dog,collars_leashes,7,9.97,USD,4.5,58999,,,,,https://www.amazon.com/Hi-Kiss-Obedience-Training-Agility/dp/B072MNCJ8K/ref=zg_bs_g_2975339011_d_sccl_8/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71SqwCKYrPL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,77.65,rank+rating (no price on amazon.com list page),68
2026-07-09,amazon_us,US,B000KAHPZ8,"Greenies Veterinarian-Recommended Adult Natural Dental Dog Treats Teenie Size, Dog Dental Chews, Original Flavor, 12 oz. Pack",greenies,dog,health_wellness,8,17.96,USD,4.8,74957,,,,,https://www.amazon.com/Greenies-Original-Teenie-Dental-Treats/dp/B000KAHPZ8/ref=zg_bs_g_2975377011_d_sccl_9/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71Rcvz62kpL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,77.47,rank+rating (no price on amazon.com list page),69
2026-07-09,amazon_us,US,B0BCDH7CS1,Bousnic Dog Shock Collar - 3300Ft Dog Training Collar with Remote for 5-120lbs Small Medium Large Dogs Rechargeable Waterproo,bousnic,dog,collars_leashes,6,35.99,USD,4.1,19840,,,,,https://www.amazon.com/Bousnic-Dog-Shock-Collar-Rechargeable/dp/B0BCDH7CS1/ref=zg_bs_g_2975339011_d_sccl_7/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71g4bAtfryL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,77.34,rank+rating (no price on amazon.com list page),70
2026-07-09,amazon_us,US,B0BDLND6ZB,"EHEYCIGA Dog Stairs for Bed 18"" H, 4-Step Dog Steps for High Bed, Pet Steps for Small Dogs and Cats, Non-Slip Balanced Pet Ra",eheyciga,both,beds_accessories,7,31.56,USD,4.4,10752,,,,,https://www.amazon.com/EHEYCIGA-Stairs-Small-Medium-Steps/dp/B0BDLND6ZB/ref=zg_bs_g_2975326011_d_sccl_8/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81b3SIPnr6L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,77.16,rank+rating (no price on amazon.com list page),71
2026-07-09,amazon_us,US,B096541M6C,"Taglory Reflective Cat Collar Breakaway with Bell, High Visibility Night Strip, Lightweight Adjustable Nylon Collar for Boy G",taglory,cat,collars_leashes,7,6.99,USD,4.4,24194,,,,,https://www.amazon.com/Taglory-Reflective-Breakaway-Adjustable-Turquoise/dp/B096541M6C/ref=zg_bs_g_2975252011_d_sccl_8/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71ToA8Yd4nL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,77.16,rank+rating (no price on amazon.com list page),72
2026-07-09,amazon_us,US,B0D4VDDQV3,"EHEYCIGA Cardboard Cat Scratcher for Indoor Cats, 26.8 Inch L Shaped Vertical Cat Scratching Board with Ball Cat Toy, Large C",eheyciga,cat,beds_accessories,5,16.99,USD,4.5,3214,,,,,https://www.amazon.com/EHEYCIGA-Cardboard-Scratcher-Vertical-Scratching/dp/B0D4VDDQV3/ref=zg_bs_g_2975243011_d_sccl_5/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81+-Vfdjn2L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,77.06,rank+rating (no price on amazon.com list page),73
2026-07-09,amazon_us,US,B08294GHXY,"Pedigree Choice Cuts in Gravy Wet Dog Food, Adult Soft Wet Dog Food, Variety Pack, 3.5 oz. Pouches, 30 Count",pedigree,dog,dog_food,8,,USD,4.7,24084,,,,,https://www.amazon.com/Pedigree-Choice-30-Count-Variety-Pouches/dp/B08294GHXY/ref=zg_bs_g_2975359011_d_sccl_8/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71g0u5lrsrL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,76.98,rank+rating (no price on amazon.com list page),74
2026-07-09,amazon_us,US,B00JT3TP1O,Purina Fancy Feast Seafood Classic Pate Collection Grain Free Wet Cat Food Variety Pack - (Pack of 30) 3 oz. Cans,fancy feast,cat,cat_food,8,,USD,4.7,20813,,,,,https://www.amazon.com/Fancy-Feast-Sea-Variety-Pack/dp/B00JT3TP1O/ref=zg_bs_g_2975265011_d_sccl_10/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81BBXtVYK1L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,76.98,rank+rating (no price on amazon.com list page),75
2026-07-09,amazon_us,US,B0C1HG6XC8,"Wuffes Advanced Dog Hip and Joint Supplement with Glucosamine, Chondroitin, Omega 3, MSM, and Green Lipped Mussel, 60 Pork Fl",wuffes,dog,health_wellness,7,38.95,USD,4.3,13171,,,,,https://www.amazon.com/Wuffes-Chewable-Supplement-Medium-Breeds/dp/B0C1HG6XC8/ref=zg_bs_g_2975377011_d_sccl_8/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71Pki8wrtuL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,76.67,rank+rating (no price on amazon.com list page),76
2026-07-09,amazon_us,US,B0002AR0I8,KONG Classic Stuffable Dog Toy - Fetch & Chew Toy for Dogs - Treat-Filling Capabilities & Erratic Bounce for Extended Play Ti,kong,dog,dog_food,8,13.96,USD,4.6,92496,,,,,https://www.amazon.com/KONG-Classic-Durable-Natural-Rubber/dp/B0002AR0I8/ref=zg_bs_g_2975413011_d_sccl_8/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61eVAqrR7uL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,76.49,rank+rating (no price on amazon.com list page),77
2026-07-09,amazon_us,US,B01AHM6P18,Fashion's Talk Cat Toys Variety Pack for Kitty 20 Pieces,fashions,cat,cat_toys,8,9.99,USD,4.6,13581,,,,,https://www.amazon.com/Fashions-Talk-Variety-Kitty-Pieces/dp/B01AHM6P18/ref=zg_bs_g_2975303011_d_sccl_8/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71YnqjUr2OL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,76.49,rank+rating (no price on amazon.com list page),78
2026-07-09,amazon_us,US,B07GVCFQV6,"PHOEPET No Pull Dog Harness Medium Reflective Front Clip Vest with Handle,Adjustable 2 Metal Rings 3 Buckles,[Easy to Put on",phoepet,dog,collars_leashes,8,15.83,USD,4.5,29183,,,,,https://www.amazon.com/PHOEPET-Harness-Reflective-Adjustable-Buckles/dp/B07GVCFQV6/ref=zg_bs_g_2975339011_d_sccl_9/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61sRVUfvoEL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,76.0,rank+rating (no price on amazon.com list page),79
2026-07-09,amazon_us,US,B004KDRGD2,"ADAMS Plus Flea & Tick Shampoo with Precor for Dogs, Cats, Puppies & Kittens, Flea Shampoo to Treat Infestations, Kills Ticks",adams,both,grooming,8,14.49,USD,4.4,33007,,,,,https://www.amazon.com/Adams-Plus-Flea-Shampoo-Precor/dp/B004KDRGD2/ref=zg_bs_g_2975268011_d_sccl_8/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71MNwLQJnKL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,75.51,rank+rating (no price on amazon.com list page),80
2026-07-09,amazon_us,US,B09V9VSY53,"FELIWAY Optimum Cat Calming Diffuser Refill (3 Pack, 90 Day Supply) – Cat Pheromone Diffuser Refill for Advanced Support to R",feliway,cat,health_wellness,8,56.99,USD,4.4,13650,,,,,https://www.amazon.com/FELIWAY-Optimum-Enhanced-Pheromone-Diffuser/dp/B09V9VSY53/ref=zg_bs_g_2975276011_d_sccl_8/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81n8xV-gfcL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,75.51,rank+rating (no price on amazon.com list page),81
2026-07-09,amazon_us,US,B09RPL4Z4J,"Pedigree Adult Dry Dog Food, Complete Nutrition, Grilled Steak & Vegetable Flavor, 18 lb. Bag",pedigree,dog,dog_food,9,,USD,4.7,8887,,,,,https://www.amazon.com/PEDIGREE-Complete-Nutrition-Grilled-Vegetable/dp/B09RPL4Z4J/ref=zg_bs_g_2975359011_d_sccl_9/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81y+guqTGxL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,75.33,rank+rating (no price on amazon.com list page),82
2026-07-09,amazon_us,US,B005CUTW8O,"Wahl USA 4-in-1 Calming Dog Shampoo with Lavender Chamomile Scent – Cleans, Conditions, Detangles, & Moisturizes - Pet Friend",wahl,dog,grooming,9,6.88,USD,4.7,34414,,,,,https://www.amazon.com/Wahl-Lavendar-Chamomile-Shampoo-Conditioner/dp/B005CUTW8O/ref=zg_bs_g_2975362011_d_sccl_9/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71R6qzbwB0L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,75.33,rank+rating (no price on amazon.com list page),83
2026-07-09,amazon_us,US,B0777J8V5J,"Purina Friskies Gravy Wet Cat Food Variety Pack, Surfin’ and Turfin’ Prime Filets Favorites - (Pack of 40) 5.5 oz. Cans",purina,cat,cat_food,9,,USD,4.6,20697,,,,,https://www.amazon.com/Purina-Friskies-Surfin-Favorites-Variety/dp/B0777J8V5J/ref=zg_bs_g_2975265011_d_sccl_11/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/91SPhFTd0xL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,74.84,rank+rating (no price on amazon.com list page),84
2026-07-09,amazon_us,US,B09DJ6CD2B,"Benebone Medium 4-Pack Dog Toys for Aggressive Chewers – Durable Dog Bones, Made in USA – Dog Toys for Medium Dogs Under 60 l",benebone,dog,dog_toys,9,33.2,USD,4.6,15361,,,,,https://www.amazon.com/Benebone-Holiday-Durable-Aggressive-Chewers/dp/B09DJ6CD2B/ref=zg_bs_g_2975413011_d_sccl_9/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81ODEubQFXL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,74.84,rank+rating (no price on amazon.com list page),85
2026-07-09,amazon_us,US,B092LJQFM1,"Catstages Crunchy Pickle Kicker Cat Toy – Plush Crinkle Toy with Catnip and Dental Mesh, 6.5""",catstages,cat,cat_toys,9,3.99,USD,4.6,8936,,,,,https://www.amazon.com/Petstages-Crunchy-Pickle-Kicker-Dental/dp/B092LJQFM1/ref=zg_bs_g_2975303011_d_sccl_9/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71DQ7TfBFsL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,74.84,rank+rating (no price on amazon.com list page),86
2026-07-09,amazon_us,US,B08CXGYW1Q,"Bedsure Calming Dog Bed Medium Size Dog - Donut Washable Medium Pet Bed, 30 inches Anti-Slip Round Fluffy Plush Faux Fur Cat",bedsure,both,beds_accessories,9,42.49,USD,4.6,26107,,,,,https://www.amazon.com/Bedsure-Calming-Bed-Dogs-Anti-Slip/dp/B08CXGYW1Q/ref=zg_bs_g_2975326011_d_sccl_10/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/919aLkynw5L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,74.84,rank+rating (no price on amazon.com list page),87
2026-07-09,amazon_us,US,B0CXKNLKMX,"Zesty Paws Wild Alaskan Omega-3 Blend Pollock + Salmon Oil for Dogs and Cats- Skin and Coat Support, Omega 3 Supplement for P",zesty,both,health_wellness,9,16.97,USD,4.5,69691,,,,,https://www.amazon.com/Wild-Alaskan-Salmon-Oil-Formula/dp/B0CXKNLKMX/ref=zg_bs_g_2975377011_d_sccl_10/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71pEM+r3SbL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,74.35,rank+rating (no price on amazon.com list page),88
2026-07-09,amazon_us,US,B08QV42S5F,"ShawnCo Essential Dog Harness, No-Pull Pet Vest with 3 Leash Clips, No Choke, Reflective, Adjustable and Padded, for Easy Wal",shawnco,dog,collars_leashes,9,27.95,USD,4.4,20364,,,,,https://www.amazon.com/SHAWNCO-Essential-Reflective-Adjustable-Everyday/dp/B08QV42S5F/ref=zg_bs_g_2975339011_d_sccl_10/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71V1qlW0SaL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,73.86,rank+rating (no price on amazon.com list page),89
2026-07-09,amazon_us,US,B0FN7S5WMJ,"Jugbow Dog Shock Collar - 4500FT Dog Training Collar with Remote, IPX8 Waterproof Electric Dog Collar with 4 Training Modes,",jugbow,dog,collars_leashes,5,35.95,USD,4.3,1376,,,,,https://www.amazon.com/Jugbow-Dog-Shock-Collar-Rechargeable/dp/B0FN7S5WMJ/ref=zg_bs_g_2975339011_d_sccl_6/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71-TRTqhXcL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,73.8,rank+rating (no price on amazon.com list page),90
2026-07-09,amazon_us,US,B07CX9STN3,"Purina Friskies Wet Cat Food Variety Pack, Shreds With Beef, Turkey and Cheese Dinner, Chicken and Salmon Dinner, and With Oc",purina,cat,cat_food,10,,USD,4.7,29221,,,,,https://www.amazon.com/Purina-Friskies-Shreds-Gravy-Variety/dp/B07CX9STN3/ref=zg_bs_g_2975265011_d_sccl_15/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81z+RJmjWWL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,73.68,rank+rating (no price on amazon.com list page),91
2026-07-09,amazon_us,US,B01EY9KQ2Y,"Purina Pro Plan Sensitive Skin and Stomach Dog Food Dry, Adult Salmon & Rice Formula, Digestive Health - 30 lb. Bag",purina,dog,dog_food,10,,USD,4.6,24565,,,,,https://www.amazon.com/Purina-Pro-Plan-Sensitive-Stomach/dp/B01EY9KQ2Y/ref=zg_bs_g_2975359011_d_sccl_10/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81v4zW-9XRL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,73.19,rank+rating (no price on amazon.com list page),92
2026-07-09,amazon_us,US,B07FJQYVZ6,"Virbac C.E.T.® VEGGIEDENT® FR3SH® Tartar Control Chews for Dogs with digestive health support, VOHC Approved, Medium 22-66lbs",virbac,dog,health_wellness,10,32.99,USD,4.6,12489,,,,,https://www.amazon.com/Virbac-VEGGIEDENT%C2%AE-digestive-Approved-22-66lbs/dp/B07FJQYVZ6/ref=zg_bs_g_2975377011_d_sccl_12/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71HQa4-MNEL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,73.19,rank+rating (no price on amazon.com list page),93
2026-07-09,amazon_us,US,B08MC9VXZ6,"12 Pack Reflective-Breakaway Cat Collars with Bells,Safety Buckle Kitten Collar, with Name Tag, Adjustable,Ideal for Girl Cat",12,cat,collars_leashes,10,8.97,USD,4.6,14303,,,,,https://www.amazon.com/Extodry-Reflective-Breakaway-Collars-Adjustable-Anti-Lost/dp/B08MC9VXZ6/ref=zg_bs_g_2975252011_d_sccl_11/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81N7vE+S8SL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,73.19,rank+rating (no price on amazon.com list page),94
2026-07-09,amazon_us,US,B013NUFA62,ProDen PlaqueOff Powder for Pets - Cat & Dog Breath Freshener - Plaque & Tartar Remover for Pet Oral Care - 60g,proden,both,health_wellness,9,24.9,USD,4.2,18774,,,,,https://www.amazon.com/ProDen-PlaqueOff-Powder-Supports-Healthy/dp/B013NUFA62/ref=zg_bs_g_2975276011_d_sccl_9/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/713Yj7Dj2sL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,72.88,rank+rating (no price on amazon.com list page),95
2026-07-09,amazon_us,US,B0G8475551,"Pooph Pet Odor Eliminator, 32oz - Eliminates Odors at the Molecular Level, Dogs, Cats, Freshener, Eliminator, Urine, Poop, Pe",pooph,both,grooming,8,21.82,USD,4.5,3857,,,,,https://www.amazon.com/Pooph-Pet-Odor-Eliminator-32oz/dp/B0G8475551/ref=zg_bs_g_2975362011_d_sccl_8/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61sQDYNnl2L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,72.75,rank+rating (no price on amazon.com list page),96
2026-07-09,amazon_us,US,B0D9HBS4KH,"JOLLYVOGUE Small Dog Bed, Calming Dog Beds for Small Dogs & Indoor Cats - 20 Inches Donut Washable Cat Bed for Kittens & Pupp",jollyvogue,both,beds_accessories,8,12.34,USD,4.5,3840,,,,,https://www.amazon.com/JOLLYVOGUE-Small-Beds-Indoor-Cats/dp/B0D9HBS4KH/ref=zg_bs_g_2975326011_d_sccl_9/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71KLfJPBwNL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,72.73,rank+rating (no price on amazon.com list page),97
2026-07-09,amazon_us,US,B0722XGRMB,"Snuggle Puppy Original Heartbeat Puppy Toy with Real-Feel Pulse & Heat Pack, Calming Sleep Aid for Puppy Anxiety, Crate Train",snuggle,dog,dog_toys,10,39.95,USD,4.5,66498,,,,,https://www.amazon.com/Snuggle-Original-Heartbeat-Real-Feel-Transition/dp/B0722XGRMB/ref=zg_bs_g_2975413011_d_sccl_10/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71lIf1eDgmL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,72.7,rank+rating (no price on amazon.com list page),98
2026-07-09,amazon_us,US,B01I3DIWDM,Jasonwell Foldable Dog Pet Bath Pool Collapsible Dog Pet Pool Bathing Tub Kiddie Pool Doggie Wading Pool for Puppy Small Medi,jasonwell,dog,grooming,10,39.99,USD,4.5,38660,,,,,https://www.amazon.com/Jasonwell-Foldable-Collapsible-48inch-D-11-8inch-H/dp/B01I3DIWDM/ref=zg_bs_g_2975362011_d_sccl_10/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61UPXLfmdoL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,72.7,rank+rating (no price on amazon.com list page),99
2026-07-09,amazon_us,US,B076BXK2NT,"Best Pet Supplies Catify Cat Scratcher, Fun Interactive Scratchers, Posts, Poles, Claw Safe, Furniture Saver Indoor Play Supp",best,cat,beds_accessories,11,14.55,USD,4.8,14483,,,,,https://www.amazon.com/Best-Pet-Supplies-Inc-Replacement/dp/B076BXK2NT/ref=zg_bs_g_2975243011_d_sccl_11/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71f2lYHGGPL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,72.52,rank+rating (no price on amazon.com list page),100
2026-07-09,amazon_us,US,B0B591N61M,"Dog Beds Crate Pad for Medium/Large Dogs Fit Metal,Ultra Soft, Washable & Anti-Slip Kennel Pad for Dogs Cozy Sleeping Mat,Gra",dog,dog,beds_accessories,10,16.99,USD,4.4,9921,,,,,https://www.amazon.com/Intermediate-Crates-Washable-Anti-Slip-Sleeping/dp/B0B591N61M/ref=zg_bs_g_2975326011_d_sccl_11/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71F4MYh9vJL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,72.21,rank+rating (no price on amazon.com list page),101
2026-07-09,amazon_us,US,B07Z2L8T27,"FixZilla Anti Cat Scratch Furniture Protector, 10-Pack Couch Protector from Cat Claws - Heavy-Duty, Easy-to-Apply Scratching",fixzilla,cat,beds_accessories,10,19.99,USD,4.4,8236,,,,,https://www.amazon.com/Cat-Furniture-Protector-Protection-Scratching/dp/B07Z2L8T27/ref=zg_bs_g_2975243011_d_sccl_10/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81Io4FQNX-L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,72.21,rank+rating (no price on amazon.com list page),102
2026-07-09,amazon_us,US,B072PCLQDK,"FELIWAY MultiCat Cat Calming Diffuser Refill (3 Pack, 90 Day Supply ) – Helps Reduce Fighting, Tension & Aggression Between C",feliway,cat,health_wellness,10,51.99,USD,4.4,26373,,,,,https://www.amazon.com/FELIWAY-MultiCat-Calming-Diffuser-Refill/dp/B072PCLQDK/ref=zg_bs_g_2975276011_d_sccl_10/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81zEyKz3riL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,72.21,rank+rating (no price on amazon.com list page),103
2026-07-09,amazon_us,US,B003MGAIDI,"Hill's Science Diet Adult Sensitive Stomach & Skin Dry Dog Food, Chicken, 30 lb. Bag | #1 Veterinarian Recommended, Adult For",hills,dog,dog_food,11,,USD,4.7,20047,,,,,https://www.amazon.com/Science-Diet-Sensitive-Stomach-Chicken/dp/B003MGAIDI/ref=zg_bs_g_2975359011_d_sccl_11/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81dCzA6NXxL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,72.03,rank+rating (no price on amazon.com list page),104
2026-07-09,amazon_us,US,B000084DWM,"Hill's Science Diet Adult 1-6 Dry Cat Food, Chicken, 4 lb. Bag",hills,cat,cat_food,11,,USD,4.7,17454,,,,,https://www.amazon.com/Science-Diet-Optimal-Chicken-Recipe/dp/B000084DWM/ref=zg_bs_g_2975265011_d_sccl_16/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81K-yNZzaHL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,72.03,rank+rating (no price on amazon.com list page),105
2026-07-09,amazon_us,US,B08574XLL8,"Joytale Dog Leash, 6 FT Double-Sided Reflective, Padded Handle Nylon Heavy Duty Leashes for Medium & Large Dogs Walking, Blac",joytale,dog,collars_leashes,11,20.18,USD,4.7,28524,,,,,https://www.amazon.com/Joytale-Reflective-Leashes-Walking-Training/dp/B08574XLL8/ref=zg_bs_g_2975339011_d_sccl_14/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81vBpDXuYbL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,72.03,rank+rating (no price on amazon.com list page),106
