snapshot_date,source,product_id,product_title,brand,mapped_india_category,india_category_relevance,india_availability,global_opportunity_bucket,global_opportunity_score,reason
2026-07-09,amazon_us,B0002AR0I8,KONG Classic Stuffable Dog Toy - Fetch & Chew Toy for Dogs - Treat-Filling Capabilities & Erratic Bounce for Extended Play Ti,kong,dog_food,1.0,False,not_yet_available_in_india,78.39,Category 'dog_food' already sold in India; brand 'kong' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B01AHM6P18,Fashion's Talk Cat Toys Variety Pack for Kitty 20 Pieces,fashions,cat_toys,1.0,False,not_yet_available_in_india,78.39,Category 'cat_toys' already sold in India; brand 'fashions' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B07GVCFQV6,"PHOEPET No Pull Dog Harness Medium Reflective Front Clip Vest with Handle,Adjustable 2 Metal Rings 3 Buckles,[Easy to Put on",phoepet,collars_leashes,1.0,False,not_yet_available_in_india,78.1,Category 'collars_leashes' already sold in India; brand 'phoepet' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B019G35SF8,Dr. Fremont's Pet ID Tag Custom for Dog Cat Personalized | Many Shapes and Colors to Choose from | Made in USA | Strong Anodi,dr,collars_leashes,1.0,True,already_available_in_india,77.97,Brand 'dr' already tracked in India gold data; global signal may indicate a rising SKU/variant to prioritize.
2026-07-09,amazon_us,B004KDRGD2,"ADAMS Plus Flea & Tick Shampoo with Precor for Dogs, Cats, Puppies & Kittens, Flea Shampoo to Treat Infestations, Kills Ticks",adams,grooming,1.0,False,not_yet_available_in_india,77.81,Category 'grooming' already sold in India; brand 'adams' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B09V9VSY53,"FELIWAY Optimum Cat Calming Diffuser Refill (3 Pack, 90 Day Supply) – Cat Pheromone Diffuser Refill for Advanced Support to R",feliway,health_wellness,1.0,False,not_yet_available_in_india,77.81,Category 'health_wellness' already sold in India; brand 'feliway' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B005CUTW8O,"Wahl USA 4-in-1 Calming Dog Shampoo with Lavender Chamomile Scent – Cleans, Conditions, Detangles, & Moisturizes - Pet Friend",wahl,grooming,1.0,False,not_yet_available_in_india,77.7,Category 'grooming' already sold in India; brand 'wahl' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B08K8Y6W7K,"Cat Hair Brush,Cat Brush for Shedding,Soft Silicone Self Cleaning Brushes for Short and Long Haired Cats for Grooming and She",cat,grooming,1.0,True,already_available_in_india,77.63,Brand 'cat' already tracked in India gold data; global signal may indicate a rising SKU/variant to prioritize.
2026-07-09,amazon_us,B0777J8V5J,"Purina Friskies Gravy Wet Cat Food Variety Pack, Surfin’ and Turfin’ Prime Filets Favorites - (Pack of 40) 5.5 oz. Cans",purina,cat_food,1.0,False,not_yet_available_in_india,77.4,Category 'cat_food' already sold in India; brand 'purina' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B09DJ6CD2B,"Benebone Medium 4-Pack Dog Toys for Aggressive Chewers – Durable Dog Bones, Made in USA – Dog Toys for Medium Dogs Under 60 l",benebone,dog_toys,1.0,False,not_yet_available_in_india,77.4,Category 'dog_toys' already sold in India; brand 'benebone' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B092LJQFM1,"Catstages Crunchy Pickle Kicker Cat Toy – Plush Crinkle Toy with Catnip and Dental Mesh, 6.5""",catstages,cat_toys,1.0,False,not_yet_available_in_india,77.4,Category 'cat_toys' already sold in India; brand 'catstages' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B08CXGYW1Q,"Bedsure Calming Dog Bed Medium Size Dog - Donut Washable Medium Pet Bed, 30 inches Anti-Slip Round Fluffy Plush Faux Fur Cat",bedsure,beds_accessories,1.0,False,not_yet_available_in_india,77.4,Category 'beds_accessories' already sold in India; brand 'bedsure' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0CXKNLKMX,"Zesty Paws Wild Alaskan Omega-3 Blend Pollock + Salmon Oil for Dogs and Cats- Skin and Coat Support, Omega 3 Supplement for P",zesty,health_wellness,1.0,False,not_yet_available_in_india,77.11,Category 'health_wellness' already sold in India; brand 'zesty' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0CY5P6B94,2 Pack Cotton Breakaway Cat Collar Pink Strawberries and White Heart Shaped Pendant Cute Kitten Cat Collar with Bell,2,collars_leashes,1.0,True,already_available_in_india,76.85,Brand '2' already tracked in India gold data; global signal may indicate a rising SKU/variant to prioritize.
2026-07-09,amazon_us,B08QV42S5F,"ShawnCo Essential Dog Harness, No-Pull Pet Vest with 3 Leash Clips, No Choke, Reflective, Adjustable and Padded, for Easy Wal",shawnco,collars_leashes,1.0,False,not_yet_available_in_india,76.82,Category 'collars_leashes' already sold in India; brand 'shawnco' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0FN7S5WMJ,"Jugbow Dog Shock Collar - 4500FT Dog Training Collar with Remote, IPX8 Waterproof Electric Dog Collar with 4 Training Modes,",jugbow,collars_leashes,1.0,False,not_yet_available_in_india,76.78,Category 'collars_leashes' already sold in India; brand 'jugbow' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B07CX9STN3,"Purina Friskies Wet Cat Food Variety Pack, Shreds With Beef, Turkey and Cheese Dinner, Chicken and Salmon Dinner, and With Oc",purina,cat_food,1.0,False,not_yet_available_in_india,76.71,Category 'cat_food' already sold in India; brand 'purina' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B08FJ655HL,"Depets Self Cleaning Slicker Brush, Dog Cat Bunny Pet Grooming Shedding Brush - Easy to Remove Loose Undercoat, Pet Massaging",depets,grooming,1.0,True,already_available_in_india,76.69,Brand 'depets' already tracked in India gold data; global signal may indicate a rising SKU/variant to prioritize.
2026-07-09,amazon_us,B07G3GVBV7,"Amazon Basics Cat Scratching Post for Indoor Cats & Kittens, Medium (31.5""H), Cat Furniture with Dangling Ball Toy, Grey",amazon basics,beds_accessories,1.0,True,already_available_in_india,76.69,Brand 'amazon basics' already tracked in India gold data; global signal may indicate a rising SKU/variant to prioritize.
2026-07-09,amazon_us,B01EY9KQ2Y,"Purina Pro Plan Sensitive Skin and Stomach Dog Food Dry, Adult Salmon & Rice Formula, Digestive Health - 30 lb. Bag",purina,dog_food,1.0,False,not_yet_available_in_india,76.41,Category 'dog_food' already sold in India; brand 'purina' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B08MC9VXZ6,"12 Pack Reflective-Breakaway Cat Collars with Bells,Safety Buckle Kitten Collar, with Name Tag, Adjustable,Ideal for Girl Cat",12,collars_leashes,1.0,False,not_yet_available_in_india,76.41,Category 'collars_leashes' already sold in India; brand '12' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0D9MW74TG,"Meow Mix Gravy Bursts, Savory Chicken Flavor Mix, Gravy Filled Dry Cat Food, 3 lb. Bag",me-o,cat_food,1.0,True,already_available_in_india,76.22,Brand 'me-o' already tracked in India gold data; global signal may indicate a rising SKU/variant to prioritize.
2026-07-09,amazon_us,B0G8475551,"Pooph Pet Odor Eliminator, 32oz - Eliminates Odors at the Molecular Level, Dogs, Cats, Freshener, Eliminator, Urine, Poop, Pe",pooph,grooming,1.0,False,not_yet_available_in_india,76.15,Category 'grooming' already sold in India; brand 'pooph' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0D9HBS4KH,"JOLLYVOGUE Small Dog Bed, Calming Dog Beds for Small Dogs & Indoor Cats - 20 Inches Donut Washable Cat Bed for Kittens & Pupp",jollyvogue,beds_accessories,1.0,False,not_yet_available_in_india,76.14,Category 'beds_accessories' already sold in India; brand 'jollyvogue' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0CGD6GTQ9,Dog Tags Personalized for Pets Dog Name Tags Personalized Dog Tag Engraved with Any Name & Text Custom Dog ID Tags Glitter Bo,dog,collars_leashes,1.0,True,already_available_in_india,76.14,Brand 'dog' already tracked in India gold data; global signal may indicate a rising SKU/variant to prioritize.
2026-07-09,amazon_us,B0722XGRMB,"Snuggle Puppy Original Heartbeat Puppy Toy with Real-Feel Pulse & Heat Pack, Calming Sleep Aid for Puppy Anxiety, Crate Train",snuggle,dog_toys,1.0,False,not_yet_available_in_india,76.12,Category 'dog_toys' already sold in India; brand 'snuggle' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B01I3DIWDM,Jasonwell Foldable Dog Pet Bath Pool Collapsible Dog Pet Pool Bathing Tub Kiddie Pool Doggie Wading Pool for Puppy Small Medi,jasonwell,grooming,1.0,False,not_yet_available_in_india,76.12,Category 'grooming' already sold in India; brand 'jasonwell' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B076BXK2NT,"Best Pet Supplies Catify Cat Scratcher, Fun Interactive Scratchers, Posts, Poles, Claw Safe, Furniture Saver Indoor Play Supp",best,beds_accessories,1.0,False,not_yet_available_in_india,76.01,Category 'beds_accessories' already sold in India; brand 'best' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B07Z2L8T27,"FixZilla Anti Cat Scratch Furniture Protector, 10-Pack Couch Protector from Cat Claws - Heavy-Duty, Easy-to-Apply Scratching",fixzilla,beds_accessories,1.0,False,not_yet_available_in_india,75.83,Category 'beds_accessories' already sold in India; brand 'fixzilla' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B072PCLQDK,"FELIWAY MultiCat Cat Calming Diffuser Refill (3 Pack, 90 Day Supply ) – Helps Reduce Fighting, Tension & Aggression Between C",feliway,health_wellness,1.0,False,not_yet_available_in_india,75.83,Category 'health_wellness' already sold in India; brand 'feliway' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B003MGAIDI,"Hill's Science Diet Adult Sensitive Stomach & Skin Dry Dog Food, Chicken, 30 lb. Bag | #1 Veterinarian Recommended, Adult For",hills,dog_food,1.0,False,not_yet_available_in_india,75.72,Category 'dog_food' already sold in India; brand 'hills' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B000084DWM,"Hill's Science Diet Adult 1-6 Dry Cat Food, Chicken, 4 lb. Bag",hills,cat_food,1.0,False,not_yet_available_in_india,75.72,Category 'cat_food' already sold in India; brand 'hills' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B08574XLL8,"Joytale Dog Leash, 6 FT Double-Sided Reflective, Padded Handle Nylon Heavy Duty Leashes for Medium & Large Dogs Walking, Blac",joytale,collars_leashes,1.0,False,not_yet_available_in_india,75.72,Category 'collars_leashes' already sold in India; brand 'joytale' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0CLYSVSD3,SIDAZON Cat Scratching Board cat Scratcher Cat Scratch Pad Cardboard cat scratchers for Indoor Cats Reversible Large Wide Cor,sidazon,beds_accessories,1.0,False,not_yet_available_in_india,75.64,Category 'beds_accessories' already sold in India; brand 'sidazon' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0009ZBKG4,PetSafe Easy Walk No-Pull Dog Harness - Ultimate Harness to Help Stop Pulling - Pull-Free Walks - Take Control & Teach Better,petsafe,collars_leashes,1.0,False,not_yet_available_in_india,75.53,Category 'collars_leashes' already sold in India; brand 'petsafe' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0037Z6VJY,"Veterinary Formula Clinical Care Antiseptic and Antifungal Medicated Shampoo for Dogs & Cats, 16 Fl Oz – Helps Alleviate Scal",veterinary,grooming,1.0,False,not_yet_available_in_india,75.42,Category 'grooming' already sold in India; brand 'veterinary' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B07CXQQ4Q5,"PetArmor 7 Way De-Wormer for Dogs, Oral Treatment for Tapeworm, Roundworm & Hookworm in Large Dogs & Puppies (Over 25 lbs), W",petarmor,health_wellness,1.0,False,not_yet_available_in_india,75.42,Category 'health_wellness' already sold in India; brand 'petarmor' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B01BMBQ1MQ,"IAMS Proactive Health Dry Cat Food, Healthy Cat Food Dry Recipe for Adults, with Chicken 22 lb. Bag",iams,cat_food,1.0,False,not_yet_available_in_india,75.02,Category 'cat_food' already sold in India; brand 'iams' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0F9FD3115,"Zakkart SnugCloud Foldable Cat Window Perch - Cordless, Ultra Soft Machine Washable Bed with 4-Sided Bolster, Metal Frame - W",zakkart,beds_accessories,1.0,False,not_yet_available_in_india,74.75,Category 'beds_accessories' already sold in India; brand 'zakkart' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B086DRDHKC,"OneCut Pet Nail Clippers, Update Version Cat & Kitten Claw Nail Clippers for Trimming, Professional Pet Nail Clippers Best fo",onecut,grooming,1.0,False,not_yet_available_in_india,74.68,Category 'grooming' already sold in India; brand 'onecut' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0947674MT,Douxo S3 PYO Medicated Dog Shampoo with 3% Chlorhexidine for Dogs – Antibacterial & Antiseptic Yeast Infection Treatment For,douxo,grooming,1.0,False,not_yet_available_in_india,74.64,Category 'grooming' already sold in India; brand 'douxo' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0D3HB6YKY,"Reflective AirTag Cat Collar, Integrated Cat Tracker Collar with Air Tag Holder and Bell, Safety Elastic Band Cat GPS Collars",reflective,collars_leashes,1.0,False,not_yet_available_in_india,74.58,Category 'collars_leashes' already sold in India; brand 'reflective' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0G4VV618K,"Cat Cooling Mat, Self Warming Cat Bed, Reversible Warm & Cooling Cat Bed, Winter Warm Cat Pad & Summer Cooling Cat Mat for Ki",cat,beds_accessories,1.0,True,already_available_in_india,74.58,Brand 'cat' already tracked in India gold data; global signal may indicate a rising SKU/variant to prioritize.
2026-07-09,amazon_us,B08RBW817F,Ameritex Waterproof Dog Bed Cover Pet Blanket with Anti-Slip Back for Furniture Bed Couch Sofa,ameritex,beds_accessories,1.0,False,not_yet_available_in_india,74.54,Category 'beds_accessories' already sold in India; brand 'ameritex' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B08CX74328,"Bedsure Waterproof Dog Blankets for Small Dogs - Small Cat Blanket Washable for Couch Protection, Sherpa Fleece Puppy Blanket",bedsure,beds_accessories,1.0,False,not_yet_available_in_india,74.14,Category 'beds_accessories' already sold in India; brand 'bedsure' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0000AH3RM,"Purina ONE Natural Dry Cat Food, Tender Selects Blend With Real Chicken - 7 lb. Bag",purina,cat_food,1.0,False,not_yet_available_in_india,74.03,Category 'cat_food' already sold in India; brand 'purina' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B07P5PTZWT,"Outward Hound Squeaker Ballz – Squeaky Tennis Balls for Dogs Under 50 lbs, Interactive Dog Toy for Fetch & Training, Medium (",outward,dog_toys,1.0,False,not_yet_available_in_india,73.95,Category 'dog_toys' already sold in India; brand 'outward' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0041OOQ1K,"Nutramax Dasuquin for Large Dogs, Joint Health Supplement, Contains Glucosamine for Dogs, Plus Chondroitin, ASU, MSM and More",nutramax,health_wellness,1.0,False,not_yet_available_in_india,73.74,Category 'health_wellness' already sold in India; brand 'nutramax' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0G2XYGPWY,"Sweetcrispy 44 Inch Cat Tree Tower, Cat Climbing Tower with Natural Sisal Scratching Posts, Hammock, Pet Condo for Indoor Cat",sweetcrispy,beds_accessories,1.0,False,not_yet_available_in_india,73.71,Category 'beds_accessories' already sold in India; brand 'sweetcrispy' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B097W651NJ,"FELIWAY Optimum Cat Calming Diffuser Kit – Advanced Support to Help Reduce Urine Spraying, Scratching, Fighting and Hiding du",feliway,health_wellness,1.0,False,not_yet_available_in_india,73.66,Category 'health_wellness' already sold in India; brand 'feliway' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0DKW6WCV6,"AirTag Cat Collars, Stretchy Collar with Apple AirTag Holder and Bell, Breakaway Ultra Design Elastic GPS Tracking Collars fo",airtag,collars_leashes,1.0,False,not_yet_available_in_india,73.58,Category 'collars_leashes' already sold in India; brand 'airtag' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B00G5M75UK,"Best Pet Supplies Squeaky Dog Toys with Soft Durable Fabric for Small, Medium and Large Pets Interactive Toy for Indoor Play,",best,dog_toys,1.0,False,not_yet_available_in_india,73.55,Category 'dog_toys' already sold in India; brand 'best' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B08CZ8TB83,"Bedsure Dog Beds for Small Dogs - Round Cat Beds for Indoor Cats, Washable Pet Bed for Puppy and Kitten with Slip-Resistant B",bedsure,beds_accessories,1.0,False,not_yet_available_in_india,73.44,Category 'beds_accessories' already sold in India; brand 'bedsure' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B019CD4ZDS,"Elanco Tapeworm Dewormer (praziquantel tablets) for Cats and Kittens 6 Weeks and Older, 3-count",elanco,health_wellness,1.0,False,not_yet_available_in_india,73.44,Category 'health_wellness' already sold in India; brand 'elanco' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0DD3MQXX3,"COOYOO Dog Seat Belt, Durability Retractable Dog Car Harness Adjustable Dog Seat Belt for Vehicle Nylon Pet Safety Seat Belts",cooyoo,collars_leashes,1.0,False,not_yet_available_in_india,73.44,Category 'collars_leashes' already sold in India; brand 'cooyoo' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B096W5LFBY,"Charlie & Buddy Hemp Оil for Dogs Cats - Helps Pets with Аnxiеty, Pаin, Strеss, Slееp, Аrthritis, Sеizures Rеlief - Нiр Jоint",charlie,health_wellness,1.0,False,not_yet_available_in_india,73.26,Category 'health_wellness' already sold in India; brand 'charlie' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B09KXVPXGD,M JJYPET Cat Wand Toys Interactive Kitten Toys for Indoor Cats Colorful Teaser Wand String for Exercise Kitten Stick Kitty Ro,m,cat_toys,1.0,False,not_yet_available_in_india,73.15,Category 'cat_toys' already sold in India; brand 'm' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B08GV53MF2,"Wet Ones for Cats Freshening Wipes, Multi-Purpose Cat Grooming Wipes with Aloe Vera, Helps Remove Dirt, Odor, and Dander Betw",wet,grooming,1.0,False,not_yet_available_in_india,73.15,Category 'grooming' already sold in India; brand 'wet' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0FDL1YDF1,"Kitys Fatch 12PCS 12Colors Cat Spring Toys for Indoor Cats, Interactive Coil Springs for Self Play, Durable Heavy Plastic Cat",kitys,cat_toys,1.0,False,not_yet_available_in_india,73.13,Category 'cat_toys' already sold in India; brand 'kitys' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B06XCXJ5D8,"Nylabone New Puppy Starter Kit, Chew Toys & Natural Chew Treat for Puppies, Puppy Enrichment Teething Toys, Blue, Long Lastin",nylabone,dog_food,1.0,False,not_yet_available_in_india,72.86,Category 'dog_food' already sold in India; brand 'nylabone' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B09N8W2SC4,"BFPETHOME Orthopedic Washable Dog Beds Large Sized Senior Dog for Comfy Sleeping with Removable Cover, Waterproof Big Soft Pe",bfpethome,beds_accessories,1.0,False,not_yet_available_in_india,72.86,Category 'beds_accessories' already sold in India; brand 'bfpethome' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0025YOJXS,"Zymox Otic Enzymatic Solution for Dogs and Cats to Soothe Ear Infections with 1% Hydrocortisone for Itch Relief, 1.25oz",zymox,health_wellness,1.0,False,not_yet_available_in_india,72.75,Category 'health_wellness' already sold in India; brand 'zymox' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0C345HDWR,"PetLab Co. Probiotics for Dogs, Support Gut Health, Occasional Diarrhea, Digestive Health & Seasonal Allergies - Salmon Flavo",petlab,health_wellness,1.0,False,not_yet_available_in_india,72.63,Category 'health_wellness' already sold in India; brand 'petlab' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0F3WSTNYQ,PetBusy Cat Toys with[5000mg A+Natural Catnip &Silvervine] [Baby Grade] Interactive Soft Chew Kicker Cat Toys for Indoor Cats,petbusy,cat_toys,1.0,False,not_yet_available_in_india,72.51,Category 'cat_toys' already sold in India; brand 'petbusy' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B079FHJMMG,"Diamond Naturals Skin & Coat Real Salmon and Potato Recipe Dry Dog Food with Quality Protein, Omega Fatty Acids, Probiotics a",diamond,dog_food,1.0,False,not_yet_available_in_india,72.45,Category 'dog_food' already sold in India; brand 'diamond' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0777NRJ2N,Purina Friskies Pate Wet Cat Food Variety Pack Seafood and Chicken Pate Favorites 40ct VP - (Pack of 40) 5.5 oz. Cans,purina,cat_food,1.0,False,not_yet_available_in_india,72.45,Category 'cat_food' already sold in India; brand 'purina' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B08FH9GVW2,"Analan Mini Pet Hair Remover for Car Detailing Supplies, Carpet Dog Hair Remover for Car Interior, Triangle Dog Hair Remover",analan,grooming,1.0,False,not_yet_available_in_india,72.26,Category 'grooming' already sold in India; brand 'analan' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B00JZIDFKK,"Nylabone Original Bone Power Chew Toys for Dogs, Durable & Tough Dog Toys for Aggressive Chewers, Long Lasting Chicken, Bacon",nylabone,dog_toys,1.0,False,not_yet_available_in_india,72.16,Category 'dog_toys' already sold in India; brand 'nylabone' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B08S7QQXCX,"Beneful Purina Small Breed Wet Dog Food Variety Pack, IncrediBites With Real Beef, Chicken and Salmon - (Pack of 30) 3 Oz. Ca",purina,dog_food,1.0,False,not_yet_available_in_india,71.76,Category 'dog_food' already sold in India; brand 'purina' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B002UT92EY,"Blue Buffalo Wilderness with Chicken Natural High-Protein Grain-Free Dry Food for Adult Cats, Real Chicken First, Antioxidant",blue,cat_food,1.0,False,not_yet_available_in_india,71.76,Category 'cat_food' already sold in India; brand 'blue' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0158VAVBS,Stella & Chewy's Freeze-Dried Raw Dinner Patties - Beef Recipe - High Protein Grain-Free Puppy & Dog Food - Perfect For Picky,stella,dog_food,1.0,False,not_yet_available_in_india,71.59,Category 'dog_food' already sold in India; brand 'stella' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B09Y85LJFR,"ZPH Cat Toys Interactive for Indoor Cats,2PCS Retractable Cat Wand,9PCS Teaser Toys&1PCS Hanging Door Lure Kitten Toy,Interac",zph,cat_toys,1.0,False,not_yet_available_in_india,71.53,Category 'cat_toys' already sold in India; brand 'zph' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B09D2XLCNK,"EHEYCIGA Orthopedic XL Dog Beds for Extra Large Dogs with Removable Washable Cover for Crate, Grey, 41x27",eheyciga,beds_accessories,1.0,False,not_yet_available_in_india,71.49,Category 'beds_accessories' already sold in India; brand 'eheyciga' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B01AMTU1ZM,"VetIQ Glucosamine Hip & Joint Supplement for Dogs, 180 Soft Chews, Joint Support Supplement with MSM and Krill, Dog Health Su",vetiq,health_wellness,1.0,False,not_yet_available_in_india,71.46,Category 'health_wellness' already sold in India; brand 'vetiq' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B07R56CBWX,"iYoShop Hands Free Dog Leash with Zipper Pouch, Dual Padded Handles and Durable Bungee for Walking, Jogging and Running Your",iyoshop,collars_leashes,1.0,False,not_yet_available_in_india,71.46,Category 'collars_leashes' already sold in India; brand 'iyoshop' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0C85CQ3C8,"Plutus Pet No Pull Dog Harness with Breathable Mesh Padded, Adjustable Reflective Escape Proof Dog Harness, Quick Fit Dog Ves",plutus,collars_leashes,1.0,False,not_yet_available_in_india,71.43,Category 'collars_leashes' already sold in India; brand 'plutus' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B09PZN5VL9,"Hartz UltraGuard ProMax Flea & Tick Collar for Cats & Kittens I 14 Months Protection I Soft & Comfortable | Kills Fleas, Tick",hartz,collars_leashes,1.0,False,not_yet_available_in_india,71.39,Category 'collars_leashes' already sold in India; brand 'hartz' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0FJ2NPL47,"KEYHELP Pet Hair Removal Glove for Dogs & Cats, Newly Upgraded Reusable Electrostatic Pet Hair Glove, Magic Brush Pet Hair Re",keyhelp,grooming,1.0,False,not_yet_available_in_india,71.31,Category 'grooming' already sold in India; brand 'keyhelp' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B073WLPYMP,"Delectables Lickable Treat Stew Wet Cat Treat Variety Pack, Food Topper, Hydrating, Grain-Free, No Fillers, No By-Products, N",delectables,cat_food,1.0,False,not_yet_available_in_india,71.06,Category 'cat_food' already sold in India; brand 'delectables' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0828W8FNS,"Greenies Cat Treats, Feline Veterinarian-Recommended Adult Natural Dental Cat Treats, Savory Salmon Flavor, 9.75 oz. Tub",greenies,health_wellness,1.0,False,not_yet_available_in_india,71.06,Category 'health_wellness' already sold in India; brand 'greenies' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0DHVFWSRW,"Spotted Play Orthopedic Dog Bed with Sides - Dog Sofa Beds for Medium Dogs, Supportive Foam Pet Couch Bed with Washable Remov",spotted,beds_accessories,1.0,False,not_yet_available_in_india,71.04,Category 'beds_accessories' already sold in India; brand 'spotted' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B07W85ZPL1,Casfuy Dog Nail Grinder Upgraded - Professional 2-Speed Whisper-Quiet Electric Pet Nail Trimmer Painless Paws Grooming & Smoo,casfuy,grooming,1.0,False,not_yet_available_in_india,70.88,Category 'grooming' already sold in India; brand 'casfuy' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0FSD5WXP3,"Qraxond Interactive Cat Toys for Indoor Cats,[Newly Upgraded] Rechargeable Touch Activated Hide and Seek Kitten Toys for Bore",qraxond,cat_toys,1.0,False,not_yet_available_in_india,70.77,Category 'cat_toys' already sold in India; brand 'qraxond' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B00BD741WM,"IAMS Proactive Health Adult Minichunks Premium Dry Dog Food, Adult Dog Food Dry Recipe, 30 lb. Bag",iams,dog_food,1.0,False,not_yet_available_in_india,70.77,Category 'dog_food' already sold in India; brand 'iams' not seen in today's India gold data - potential white-space opportunity.
2026-07-09,amazon_us,B0DF3S2ZFQ,"MRS. MEYER'S Clean Day 3 in 1 Dog Shampoo, White Peach Scent, 14oz",mrs,grooming,1.0,False,not_yet_available_in_india,70.48,Category 'grooming' already sold in India; brand 'mrs' not seen in today's India gold data - potential white-space opportunity.
